rank,name,surface_km2
75959,USA,0.04177882467645407
75960,USA,0.041775868361387636
75961,USA,0.04177499767848943
75962,USA,0.041774794770553715
75963,USA,0.04177453114193678
75964,USA,0.041773880440711966
75965,USA,0.04177286731726583
75966,USA,0.04176782286869362
75967,USA,0.041766768927812566
75968,USA,0.04176623660018295
75969,USA,0.04176472041535377
75970,USA,0.04176371430534124
75971,USA,0.04176092129315622
75972,USA,0.04176048353253305
75973,USA,0.04175980053898692
75974,USA,0.04175855614748597
75975,USA,0.04175799961531162
75976,USA,0.04175554504585266
75977,USA,0.04175525435580313
75978,USA,0.041754674148380765
75979,USA,0.04175432961988449
75980,USA,0.04175261477224529
75981,USA,0.04175186027323454
75982,USA,0.041748560830712315
75983,USA,0.04174817835378647
75984,USA,0.04174479973660968
75985,USA,0.04174366202491522
75986,USA,0.04173644274690747
75987,USA,0.04173519674078375
75988,USA,0.041732214906997966
75989,USA,0.04173181621521711
75990,USA,0.0417288459174931
75991,USA,0.04172801710937172
75992,USA,0.041727935312874616
75993,USA,0.04172434435874224
75994,USA,0.04172349212312698
75995,USA,0.041721391242049634
75996,USA,0.0417185302593559
75997,USA,0.04171651668035984
75998,USA,0.041711676090002064
75999,USA,0.041711097240567215
76000,USA,0.041709742466151715
76001,USA,0.04170497843120992
76002,USA,0.0416972974730134
76003,USA,0.04169554251911491
76004,USA,0.041692278353974224
76005,USA,0.04169118740725517
76006,USA,0.04169117875739932
76007,USA,0.04169039418954402
76008,USA,0.04168964220654965
76009,USA,0.04168942710411548
76010,USA,0.0416799332970269
76011,USA,0.04167851670336723
76012,USA,0.04167153561529517
76013,USA,0.041667460216194385
76014,USA,0.04166710391610861
76015,USA,0.041666847548305984
76016,USA,0.04166349600839615
76017,USA,0.04166069446088373
76018,USA,0.041660465593934055
76019,USA,0.041660029181122785
76020,USA,0.04165951813544333
76021,USA,0.041659298022676254
76022,USA,0.04165687611454725
76023,USA,0.04165217702156305
76024,USA,0.04165124997335952
76025,USA,0.04164717757153511
76026,USA,0.0416457478890419
76027,USA,0.04164323451979458
76028,USA,0.041642516425237065
76029,USA,0.041641821051336826
76030,USA,0.0416395198187977
76031,USA,0.041637354172518466
76032,USA,0.04163104426634311
76033,USA,0.04163031974227726
76034,USA,0.041629346717283126
76035,USA,0.04162501415628195
76036,USA,0.04162356407751888
76037,USA,0.041620482061266895
76038,USA,0.0416159368847534
76039,USA,0.04161494350838661
76040,USA,0.04161488677883148
76041,USA,0.04161386073898524
76042,USA,0.04161350044392049
76043,USA,0.041610901924446234
76044,USA,0.041604838650703434
76045,USA,0.04160179658162594
76046,USA,0.041598518274903296
76047,USA,0.04159844781529903
76048,USA,0.041596410471618175
76049,USA,0.04159028379452229
76050,USA,0.041588009301185606
76051,USA,0.041586600133657455
76052,USA,0.04158337535852193
76053,USA,0.041583064943715935
76054,USA,0.04157861529791355
76055,USA,0.04157678499921411
76056,USA,0.04157606105467677
76057,USA,0.04157437332654
76058,USA,0.041573789900720116
76059,USA,0.041572829612459984
76060,USA,0.04156885039067268
76061,USA,0.041568669767975804
76062,USA,0.04156638763797283
76063,USA,0.04156544356876612
76064,USA,0.041564292481165374
76065,USA,0.04156353848139942
76066,USA,0.041562646414101116
76067,USA,0.0415596761829257
76068,USA,0.041559097109913824
76069,USA,0.04155845529220998
76070,USA,0.04155821095526218
76071,USA,0.041556079051733016
76072,USA,0.04155359492358565
76073,USA,0.04155172340801358
76074,USA,0.041550527810953565
76075,USA,0.04154945586550236
76076,USA,0.041548078151732684
76077,USA,0.04154747658592462
76078,USA,0.041546177928842604
76079,USA,0.04154309708553552
76080,USA,0.041541437889456745
76081,USA,0.04154020239692927
76082,USA,0.041539065875947474
76083,USA,0.04153824946737289
76084,USA,0.041536718868494034
76085,USA,0.04153619494505226
76086,USA,0.04153349632501602
76087,USA,0.041532110528826716
76088,USA,0.04151524185419082
76089,USA,0.04151293367519975
76090,USA,0.04151228097488358
76091,USA,0.04150964122125506
76092,USA,0.04150330482125282
76093,USA,0.04150204142069817
76094,USA,0.04149978479599953
76095,USA,0.04149872116082907
76096,USA,0.041498260917484764
76097,USA,0.041497850186757744
76098,USA,0.04149781322145462
76099,USA,0.041496503343507636
76100,USA,0.0414914775475189
76101,USA,0.04149079116016626
76102,USA,0.041489384113699186
76103,USA,0.041488854017272134
76104,USA,0.041486926387310025
76105,USA,0.0414848892185688
76106,USA,0.041482903863906864
76107,USA,0.04148277972155437
76108,USA,0.041481154504776
76109,USA,0.04148086770275235
76110,USA,0.041480307141732425
76111,USA,0.04147941054832749
76112,USA,0.04147906977335363
76113,USA,0.041475790195863685
76114,USA,0.0414700285808444
76115,USA,0.0414699317240715
76116,USA,0.04146599251614511
76117,USA,0.04146541380110383
76118,USA,0.04146397761154175
76119,USA,0.041461854324817665
76120,USA,0.04146169154097885
76121,USA,0.04146038152252138
76122,USA,0.041458687850177284
76123,USA,0.04145837147152424
76124,USA,0.04145781445095315
76125,USA,0.04145508276867867
76126,USA,0.04145490221571922
76127,USA,0.041454601058468224
76128,USA,0.04145356136259437
76129,USA,0.04145326619838923
76130,USA,0.04145274148023129
76131,USA,0.041450471683740615
76132,USA,0.04144797469598055
76133,USA,0.04144486109858751
76134,USA,0.04144168865533173
76135,USA,0.04143958529567719
76136,USA,0.041439471426844586
76137,USA,0.041438959089696414
76138,USA,0.04143806829571724
76139,USA,0.04143107974475622
76140,USA,0.04143081965084374
76141,USA,0.04142683447697759
76142,USA,0.0414264755781889
76143,USA,0.04142538233757019
76144,USA,0.041424973454400896
76145,USA,0.041424973454400896
76146,USA,0.04142180106568336
76147,USA,0.04141840287542343
76148,USA,0.041418188455820085
76149,USA,0.041415497790932655
76150,USA,0.04141029533612728
76151,USA,0.04140913690137863
76152,USA,0.04140911006109044
76153,USA,0.04140817567169666
76154,USA,0.04140747608447075
76155,USA,0.041405869520187384
76156,USA,0.04140427241235972
76157,USA,0.0414003328474313
76158,USA,0.041400037450792265
76159,USA,0.04139922781078517
76160,USA,0.041396208163372236
76161,USA,0.04139553957223892
76162,USA,0.04139177404477075
76163,USA,0.04139061868649721
76164,USA,0.04138820041298866
76165,USA,0.04138681357941031
76166,USA,0.041386304059840735
76167,USA,0.041384863123416896
76168,USA,0.041381396008904565
76169,USA,0.041380918101668364
76170,USA,0.041379045983564115
76171,USA,0.041378053076863285
76172,USA,0.04137639878201485
76173,USA,0.0413739199182149
76174,USA,0.04137328461563587
76175,USA,0.04137281650400162
76176,USA,0.04137199831983447
76177,USA,0.04136948474538326
76178,USA,0.04136909422528744
76179,USA,0.04136477102136612
76180,USA,0.041364266209006316
76181,USA,0.04136358699285984
76182,USA,0.04135885516941548
76183,USA,0.04135750074070692
76184,USA,0.041352762389779085
76185,USA,0.04134920397651196
76186,USA,0.041346710579931736
76187,USA,0.041345533376120035
76188,USA,0.04134293367269635
76189,USA,0.04134004704907537
76190,USA,0.041338625757455824
76191,USA,0.041337915012240406
76192,USA,0.041334723554901774
76193,USA,0.041332316225111486
76194,USA,0.041331788461685184
76195,USA,0.041331299845576285
76196,USA,0.041329415559291836
76197,USA,0.04132908318507671
76198,USA,0.04132682936489582
76199,USA,0.041321835215806964
76200,USA,0.04132071302962303
76201,USA,0.04131843843364715
76202,USA,0.0413182324231267
76203,USA,0.04131304285189882
76204,USA,0.041310901546299454
76205,USA,0.041310814018249514
76206,USA,0.04131056723874807
76207,USA,0.04130929265702515
76208,USA,0.041309104085087776
76209,USA,0.041308765960454935
76210,USA,0.04130792109184712
76211,USA,0.04130633075040579
76212,USA,0.0413057402959764
76213,USA,0.041303999543100586
76214,USA,0.04129971368569135
76215,USA,0.041297011997759335
76216,USA,0.041295230462431914
76217,USA,0.0412947707400918
76218,USA,0.04129310374128818
76219,USA,0.041291968642354016
76220,USA,0.041289166960597035
76221,USA,0.041286472893565886
76222,USA,0.04128091529834271
76223,USA,0.04127959222505986
76224,USA,0.041279385271966465
76225,USA,0.041279141640543936
76226,USA,0.041279126266770064
76227,USA,0.04127699376443866
76228,USA,0.041276404161632065
76229,USA,0.041275402687057546
76230,USA,0.04127433539098501
76231,USA,0.0412706720546484
76232,USA,0.041270033196806916
76233,USA,0.041267981349557635
76234,USA,0.04126715331494808
76235,USA,0.0412639262651205
76236,USA,0.04126270853447914
76237,USA,0.04126223660927825
76238,USA,0.04125830845803023
76239,USA,0.04125605630272627
76240,USA,0.04125591890501976
76241,USA,0.0412535482108146
76242,USA,0.04125245676122093
76243,USA,0.041250351884931334
76244,USA,0.04124668674468994
76245,USA,0.041246047238647936
76246,USA,0.041243568128287784
76247,USA,0.04124273216700554
76248,USA,0.04124252354234457
76249,USA,0.04123764354459941
76250,USA,0.041237615307480095
76251,USA,0.04123632455463707
76252,USA,0.0412355268816948
76253,USA,0.041226110299415884
76254,USA,0.04122485558718443
76255,USA,0.041222543472230436
76256,USA,0.04121615230488777
76257,USA,0.041213352011919016
76258,USA,0.04120885757825524
76259,USA,0.041208385705709456
76260,USA,0.04120522329789399
76261,USA,0.04120461306369305
76262,USA,0.04120225058460236
76263,USA,0.04119819225490093
76264,USA,0.041197318827867514
76265,USA,0.04119678443744778
76266,USA,0.041195301121884964
76267,USA,0.041194434291958806
76268,USA,0.04119253508095443
76269,USA,0.041192136522658164
76270,USA,0.04119180804657936
76271,USA,0.04119086355775629
76272,USA,0.041190053082227715
76273,USA,0.041184900507465004
76274,USA,0.04118389277458191
76275,USA,0.04118365990924835
76276,USA,0.041177318588763466
76277,USA,0.04117658455811441
76278,USA,0.04117538935097307
76279,USA,0.04117323136383295
76280,USA,0.041169816335350266
76281,USA,0.0411680110001415
76282,USA,0.04116114639991522
76283,USA,0.04115764229354262
76284,USA,0.04115732386243343
76285,USA,0.04115500664389133
76286,USA,0.041151123497605316
76287,USA,0.04114945790323615
76288,USA,0.04114642599412799
76289,USA,0.041142445199489584
76290,USA,0.04114184327575192
76291,USA,0.04113974477499723
76292,USA,0.04113475608649477
76293,USA,0.041132932078450916
76294,USA,0.04113263486611843
76295,USA,0.041131081581451005
76296,USA,0.04112743212570809
76297,USA,0.0411263683527112
76298,USA,0.04112244727119431
76299,USA,0.0411219680711776
76300,USA,0.04111935132694245
76301,USA,0.04111889783391357
76302,USA,0.04111757429111749
76303,USA,0.041115385251984
76304,USA,0.041115378973454235
76305,USA,0.0411141039879322
76306,USA,0.04111088845592737
76307,USA,0.04110945997977256
76308,USA,0.04110943172371388
76309,USA,0.041101953827500336
76310,USA,0.0411008194759828
76311,USA,0.0410971801674515
76312,USA,0.041094937862485637
76313,USA,0.04109423213106394
76314,USA,0.04109366174149513
76315,USA,0.041093555027288384
76316,USA,0.04109101934835314
76317,USA,0.041090596670001735
76318,USA,0.041090069023370736
76319,USA,0.04109004069229029
76320,USA,0.04108523932427168
76321,USA,0.04108475782573223
76322,USA,0.041081388566643
76323,USA,0.04107195081088319
76324,USA,0.04106640889108181
76325,USA,0.041063715483739965
76326,USA,0.041060677680751306
76327,USA,0.041058125168085095
76328,USA,0.041057053931593895
76329,USA,0.04105588698014151
76330,USA,0.04105418172936514
76331,USA,0.041053384398519986
76332,USA,0.04105265288335085
76333,USA,0.041051817724019286
76334,USA,0.04105091629219055
76335,USA,0.0410487897529751
76336,USA,0.04104726677145809
76337,USA,0.04104507292509079
76338,USA,0.041043738297820084
76339,USA,0.04104156961196661
76340,USA,0.041038797100782384
76341,USA,0.04103687569874525
76342,USA,0.041036060576841234
76343,USA,0.04103567757999897
76344,USA,0.041030973997414115
76345,USA,0.041029076798200614
76346,USA,0.04101747912923991
76347,USA,0.041016126628793774
76348,USA,0.04101588939140737
76349,USA,0.04101536357966065
76350,USA,0.04101396567299403
76351,USA,0.04101141829799208
76352,USA,0.04101057267522812
76353,USA,0.04101052705970407
76354,USA,0.04100931014510989
76355,USA,0.041008709382433436
76356,USA,0.041008685586869716
76357,USA,0.041004831043481835
76358,USA,0.04100057887035608
76359,USA,0.040999189066648484
76360,USA,0.04099870922364295
76361,USA,0.04099737720414996
76362,USA,0.0409970179913789
76363,USA,0.04099670183050632
76364,USA,0.040992858086705206
76365,USA,0.0409867706066072
76366,USA,0.04098647882989049
76367,USA,0.04098535560675338
76368,USA,0.040982226854935286
76369,USA,0.040977953191518784
76370,USA,0.040973992518305774
76371,USA,0.04097165705883503
76372,USA,0.04096680220407247
76373,USA,0.040952798216104515
76374,USA,0.040949851263681135
76375,USA,0.04094371254354715
76376,USA,0.04093855259215832
76377,USA,0.04093785443884134
76378,USA,0.0409338877287209
76379,USA,0.04093116750602424
76380,USA,0.04093095324093103
76381,USA,0.04092724944218993
76382,USA,0.040922957052543764
76383,USA,0.04092287737089675
76384,USA,0.04092283361566067
76385,USA,0.040921854805290696
76386,USA,0.04092094949430227
76387,USA,0.040919912501104175
76388,USA,0.040919067857444286
76389,USA,0.04091881755423546
76390,USA,0.04091805670082569
76391,USA,0.04091792652310431
76392,USA,0.040917826485991474
76393,USA,0.040915886830806734
76394,USA,0.04091104048261046
76395,USA,0.04091011491328478
76396,USA,0.04090972600317001
76397,USA,0.04090879327702522
76398,USA,0.04090700730999559
76399,USA,0.04090400404962525
76400,USA,0.04089648418331146
76401,USA,0.04089411447489261
76402,USA,0.04089393765678629
76403,USA,0.04088925695568323
76404,USA,0.04088892301085219
76405,USA,0.04088542835497856
76406,USA,0.04088242008170485
76407,USA,0.04087916825246811
76408,USA,0.040878979043006886
76409,USA,0.04087693915222771
76410,USA,0.040876477858841416
76411,USA,0.04087501735741645
76412,USA,0.04087406246763281
76413,USA,0.04087307355296611
76414,USA,0.04087133249698214
76415,USA,0.040870932611823084
76416,USA,0.04086933388060331
76417,USA,0.040867432214990264
76418,USA,0.040865989508509636
76419,USA,0.04086554454541206
76420,USA,0.040863239865541454
76421,USA,0.04086078568702005
76422,USA,0.04085171320042014
76423,USA,0.040850570966839785
76424,USA,0.04084744028551132
76425,USA,0.04084725905755162
76426,USA,0.04084153759217262
76427,USA,0.04084068704819679
76428,USA,0.04084036555874347
76429,USA,0.04083052445399249
76430,USA,0.040829508709311485
76431,USA,0.04082898870740831
76432,USA,0.04082893167918175
76433,USA,0.0408264584377557
76434,USA,0.0408247610618961
76435,USA,0.04082473535847664
76436,USA,0.040823883772179485
76437,USA,0.040822974505275486
76438,USA,0.040816750029087065
76439,USA,0.04081146599638462
76440,USA,0.040811196952581404
76441,USA,0.04081114972794056
76442,USA,0.04081000087249279
76443,USA,0.040803505576118816
76444,USA,0.04080290917287953
76445,USA,0.040802848259571936
76446,USA,0.04080229862894863
76447,USA,0.0408008152340576
76448,USA,0.040799307769060135
76449,USA,0.04079482719868421
76450,USA,0.04079466746407747
76451,USA,0.04079103443327546
76452,USA,0.04078801884329319
76453,USA,0.04078792441730946
76454,USA,0.04078528930830955
76455,USA,0.04078110968399048
76456,USA,0.04078004196047783
76457,USA,0.040779824695676564
76458,USA,0.0407788950800877
76459,USA,0.0407744832752943
76460,USA,0.04077311484217644
76461,USA,0.04077224129582197
76462,USA,0.04076997106719017
76463,USA,0.04076758678684756
76464,USA,0.040765163346171376
76465,USA,0.04076344446659088
76466,USA,0.04076197215086221
76467,USA,0.040761272232592106
76468,USA,0.04076055167841911
76469,USA,0.04075818758571148
76470,USA,0.04075620054039359
76471,USA,0.04075535197957232
76472,USA,0.040753227759361264
76473,USA,0.040752822743697084
76474,USA,0.04074883225929737
76475,USA,0.04074835810285807
76476,USA,0.04074566344678402
76477,USA,0.04074499992328882
76478,USA,0.0407431848103404
76479,USA,0.04074293509827182
76480,USA,0.04073958877953887
76481,USA,0.040735018558904525
76482,USA,0.040733820872724064
76483,USA,0.04072885238480568
76484,USA,0.04072490704396367
76485,USA,0.04071963739678264
76486,USA,0.04071707290935516
76487,USA,0.04070577824475896
76488,USA,0.040705635473906994
76489,USA,0.040702971196651457
76490,USA,0.0407028565454781
76491,USA,0.04070175412774086
76492,USA,0.04069886215204
76493,USA,0.040697128298500085
76494,USA,0.04069423674526764
76495,USA,0.040692487650692465
76496,USA,0.040687593989849086
76497,USA,0.04068689152115583
76498,USA,0.04068676804733276
76499,USA,0.040683868431366975
76500,USA,0.040681795437335966
76501,USA,0.040677933575659984
76502,USA,0.040676569193303584
76503,USA,0.04067399466110766
76504,USA,0.0406710024214983
76505,USA,0.040668476745307436
76506,USA,0.04066605284855142
76507,USA,0.04066255384117365
76508,USA,0.04065590267574787
76509,USA,0.040655608105182636
76510,USA,0.04065442039498687
76511,USA,0.040653726708889004
76512,USA,0.04065207816162705
76513,USA,0.04065186046950053
76514,USA,0.040646348344344635
76515,USA,0.04064467389380932
76516,USA,0.04064358265349269
76517,USA,0.04064309492379427
76518,USA,0.040638356233276426
76519,USA,0.04063802449181676
76520,USA,0.040637777755737306
76521,USA,0.04063640586721897
76522,USA,0.04063227795350551
76523,USA,0.040631814847350116
76524,USA,0.040630203680753714
76525,USA,0.04062845791196823
76526,USA,0.04062067680454254
76527,USA,0.04061581583213806
76528,USA,0.04061324170073867
76529,USA,0.04061238009797316
76530,USA,0.0406100893676281
76531,USA,0.040608210904181
76532,USA,0.04060076941490546
76533,USA,0.04060076769089699
76534,USA,0.040599265669822686
76535,USA,0.0405988203516379
76536,USA,0.04059724631126225
76537,USA,0.04059382629719283
76538,USA,0.04059227722871303
76539,USA,0.04059171845984458
76540,USA,0.04059143041050434
76541,USA,0.04059135278992168
76542,USA,0.040590658576250084
76543,USA,0.04058996353307366
76544,USA,0.040588665969371794
76545,USA,0.04058778887939453
76546,USA,0.04058748661410808
76547,USA,0.040584987039634965
76548,USA,0.040584050560768685
76549,USA,0.04058332818853855
76550,USA,0.040580139208108185
76551,USA,0.04057792065376043
76552,USA,0.04057312593305111
76553,USA,0.040571787899971005
76554,USA,0.04056955265551805
76555,USA,0.04056810856242757
76556,USA,0.040564757492423054
76557,USA,0.040560295876413584
76558,USA,0.040546583864688866
76559,USA,0.040545239629864685
76560,USA,0.040544275238022204
76561,USA,0.0405417671481967
76562,USA,0.04054152135825157
76563,USA,0.04053857113972306
76564,USA,0.040532225789904584
76565,USA,0.04053159916178137
76566,USA,0.04052777560198307
76567,USA,0.04052702005875111
76568,USA,0.0405269516869029
76569,USA,0.0405266560716629
76570,USA,0.04052662427279353
76571,USA,0.04052662427279353
76572,USA,0.04052607827607379
76573,USA,0.040524258654832834
76574,USA,0.04052291294181347
76575,USA,0.040521847181141366
76576,USA,0.04050773530855775
76577,USA,0.04050756937408447
76578,USA,0.04049238431113958
76579,USA,0.040491532808363435
76580,USA,0.040483591816708436
76581,USA,0.04048080984640121
76582,USA,0.04047903643560409
76583,USA,0.04047824357879907
76584,USA,0.040474242369413375
76585,USA,0.0404722812962532
76586,USA,0.04047199821209908
76587,USA,0.04047154863286018
76588,USA,0.04047135051190853
76589,USA,0.0404657912954092
76590,USA,0.04046005084532499
76591,USA,0.04045771220848709
76592,USA,0.04045657034525927
76593,USA,0.040455506265759465
76594,USA,0.04045485738921165
76595,USA,0.04045289898255467
76596,USA,0.04045250584036112
76597,USA,0.040451591549038886
76598,USA,0.040450802824284884
76599,USA,0.040449691006042066
76600,USA,0.04044699680036306
76601,USA,0.04044532445754204
76602,USA,0.040443300056695934
76603,USA,0.04044140483349561
76604,USA,0.04043950993016362
76605,USA,0.04043783274538815
76606,USA,0.040435789277432486
76607,USA,0.040435685812026265
76608,USA,0.040432193987846365
76609,USA,0.040431801731437435
76610,USA,0.0404308743610084
76611,USA,0.04043013810512423
76612,USA,0.04042812618923187
76613,USA,0.04042514756917953
76614,USA,0.04042477850951068
76615,USA,0.0404229258146286
76616,USA,0.04042219142749905
76617,USA,0.04042173156407476
76618,USA,0.04042133653602726
76619,USA,0.0404196875513792
76620,USA,0.040419411361455916
76621,USA,0.04041848425906897
76622,USA,0.04041476776486635
76623,USA,0.04041338415557146
76624,USA,0.040409954591348766
76625,USA,0.04040988775664568
76626,USA,0.04040854516142234
76627,USA,0.040405728112638
76628,USA,0.04040308232731372
76629,USA,0.0404002158548832
76630,USA,0.04039832793819904
76631,USA,0.0403963733920604
76632,USA,0.04039571424404532
76633,USA,0.040395586279153815
76634,USA,0.04039289672240615
76635,USA,0.04039184080339968
76636,USA,0.040389104013800615
76637,USA,0.040385523214936256
76638,USA,0.040385289280653
76639,USA,0.040385148587547236
76640,USA,0.040384013294726614
76641,USA,0.04038376659882068
76642,USA,0.040383482077356425
76643,USA,0.04038100713975727
76644,USA,0.04037795962849259
76645,USA,0.040377586708456266
76646,USA,0.04037561694145202
76647,USA,0.04037425337556004
76648,USA,0.04037404993264377
76649,USA,0.04037329315060377
76650,USA,0.04036607346832752
76651,USA,0.04036483017796278
76652,USA,0.04036478798189759
76653,USA,0.040362553894996184
76654,USA,0.040359198568940165
76655,USA,0.04035885493439436
76656,USA,0.040357626767396924
76657,USA,0.040350805528849364
76658,USA,0.04035076726830005
76659,USA,0.040350617961466315
76660,USA,0.040349718546245236
76661,USA,0.04034848770080507
76662,USA,0.0403474838475734
76663,USA,0.04034659328597784
76664,USA,0.040344265035259536
76665,USA,0.040343820953205226
76666,USA,0.04034117086064815
76667,USA,0.04033809803953767
76668,USA,0.04033746424925328
76669,USA,0.04033666612303257
76670,USA,0.04033527518302202
76671,USA,0.04033476638114452
76672,USA,0.04033216972780228
76673,USA,0.04033037927883863
76674,USA,0.040330229526638985
76675,USA,0.0403300303106606
76676,USA,0.040329202108621585
76677,USA,0.04032908816647529
76678,USA,0.04032666196221113
76679,USA,0.040326290095984936
76680,USA,0.040319583961516615
76681,USA,0.0403195121730715
76682,USA,0.04031749005931802
76683,USA,0.040316457553491
76684,USA,0.040312631742358204
76685,USA,0.040311932547330856
76686,USA,0.04030601648497581
76687,USA,0.04030138237741589
76688,USA,0.04030092912372946
76689,USA,0.040300231193721295
76690,USA,0.040300231193721295
76691,USA,0.04029962430652976
76692,USA,0.04029718598794937
76693,USA,0.04029324179691076
76694,USA,0.040292096606969835
76695,USA,0.0402902458910346
76696,USA,0.04029001265138015
76697,USA,0.04028897093966603
76698,USA,0.04028893349891901
76699,USA,0.040288375689089294
76700,USA,0.040287769117772584
76701,USA,0.040287583458318614
76702,USA,0.04028659817624092
76703,USA,0.04028513424786925
76704,USA,0.040282442349612715
76705,USA,0.040282411255478864
76706,USA,0.04027967599105835
76707,USA,0.040277883058831086
76708,USA,0.040275926482900966
76709,USA,0.040274169021725655
76710,USA,0.040270150980234135
76711,USA,0.040266360406935216
76712,USA,0.04026546340125799
76713,USA,0.04026422336184978
76714,USA,0.04026265051794052
76715,USA,0.040262250320516516
76716,USA,0.040259673102945086
76717,USA,0.040258977273494014
76718,USA,0.0402505200111866
76719,USA,0.04024779528334737
76720,USA,0.040246425011575215
76721,USA,0.040241776311755184
76722,USA,0.0402386280310154
76723,USA,0.0402381900742054
76724,USA,0.04023612964093685
76725,USA,0.0402328779027462
76726,USA,0.040231606971133496
76727,USA,0.040230565985798834
76728,USA,0.0402252375193499
76729,USA,0.04022457130292058
76730,USA,0.04022441389318555
76731,USA,0.04022411672574282
76732,USA,0.040221925587475296
76733,USA,0.040220943384110926
76734,USA,0.04021913584652916
76735,USA,0.04021779036784172
76736,USA,0.0402175376798138
76737,USA,0.04021233531038463
76738,USA,0.04020969633963704
76739,USA,0.040209673972845084
76740,USA,0.04020013291680813
76741,USA,0.04019919720488786
76742,USA,0.040199154177680614
76743,USA,0.04019733680617809
76744,USA,0.0401865015411377
76745,USA,0.04018474091983214
76746,USA,0.04017531721767783
76747,USA,0.04017061728304252
76748,USA,0.04016863162069023
76749,USA,0.04015861305749417
76750,USA,0.04015486246383935
76751,USA,0.040148378008723264
76752,USA,0.04014801924449205
76753,USA,0.04014503659713268
76754,USA,0.040143869365267454
76755,USA,0.0401390660687238
76756,USA,0.04013540248215199
76757,USA,0.04013476265931129
76758,USA,0.04013235282540322
76759,USA,0.040132113141953946
76760,USA,0.040130791433043767
76761,USA,0.04012792799066007
76762,USA,0.04012571305029094
76763,USA,0.04012442701721191
76764,USA,0.040123444881916034
76765,USA,0.04012254754525423
76766,USA,0.040121739271283145
76767,USA,0.04011852325743437
76768,USA,0.04011841565108299
76769,USA,0.04011822211001068
76770,USA,0.04011810852521658
76771,USA,0.040118007699534296
76772,USA,0.0401100992269814
76773,USA,0.04010663098680973
76774,USA,0.04010631894516945
76775,USA,0.040102456007540234
76776,USA,0.04010139940690994
76777,USA,0.04009847332241945
76778,USA,0.04009695100024342
76779,USA,0.040095831185668715
76780,USA,0.04009296269237995
76781,USA,0.04009030020213849
76782,USA,0.04008845812696218
76783,USA,0.04008478005170822
76784,USA,0.0400844823439829
76785,USA,0.04007853063672781
76786,USA,0.040076270592786366
76787,USA,0.04007557185733318
76788,USA,0.04007409416566417
76789,USA,0.040070794453576204
76790,USA,0.04006967824590206
76791,USA,0.04006620428673178
76792,USA,0.04006569522827864
76793,USA,0.040064127603411666
76794,USA,0.04006405427642167
76795,USA,0.04006358201127499
76796,USA,0.04006314259825647
76797,USA,0.040063122058495874
76798,USA,0.04006027505287528
76799,USA,0.040059492988407615
76800,USA,0.04005704056738317
76801,USA,0.04005696826568246
76802,USA,0.040055046443343165
76803,USA,0.0400540267117694
76804,USA,0.040053511755056684
76805,USA,0.0400530660135746
76806,USA,0.040053058953190224
76807,USA,0.04004989440968632
76808,USA,0.04004889009973407
76809,USA,0.040046707401007416
76810,USA,0.040046619790479535
76811,USA,0.04004321667253971
76812,USA,0.04004082178783416
76813,USA,0.04003967580875754
76814,USA,0.0400395078714937
76815,USA,0.04003903176485002
76816,USA,0.04003726780495048
76817,USA,0.040037146621838215
76818,USA,0.04003685334387421
76819,USA,0.040036121904477466
76820,USA,0.040035417509436615
76821,USA,0.04003438790516555
76822,USA,0.040032996695578096
76823,USA,0.040030733461916435
76824,USA,0.04002884249019623
76825,USA,0.04002561065006256
76826,USA,0.04002552407294512
76827,USA,0.04002512498038152
76828,USA,0.040024335736364124
76829,USA,0.040024267138078815
76830,USA,0.04002262550026178
76831,USA,0.040022081756487485
76832,USA,0.04002036992576718
76833,USA,0.0400197994608134
76834,USA,0.04001752015072107
76835,USA,0.04001644366803765
76836,USA,0.040015670207470655
76837,USA,0.040012048942565916
76838,USA,0.04001159294486046
76839,USA,0.04000874346151203
76840,USA,0.04000720545538701
76841,USA,0.04000184607899189
76842,USA,0.0400014883249402
76843,USA,0.040000140257532714
76844,USA,0.039996266128093004
76845,USA,0.03999615439927578
76846,USA,0.039992622572630636
76847,USA,0.0399908663616851
76848,USA,0.03999004102116823
76849,USA,0.03998821297876909
76850,USA,0.03998579967177659
76851,USA,0.03998544520670176
76852,USA,0.039983168705940236
76853,USA,0.0399828977639997
76854,USA,0.03998128822558
76855,USA,0.039979016642987725
76856,USA,0.03997868735965341
76857,USA,0.03997631714439392
76858,USA,0.039975225776001815
76859,USA,0.03997057217392325
76860,USA,0.039969829748034466
76861,USA,0.039967717157363886
76862,USA,0.039967023370504375
76863,USA,0.039965111307770015
76864,USA,0.03996462325515617
76865,USA,0.03995988343431056
76866,USA,0.03995620766631607
76867,USA,0.03995541836461425
76868,USA,0.039953690382301815
76869,USA,0.039952484036318965
76870,USA,0.039952051173031335
76871,USA,0.03995024343332648
76872,USA,0.039949553339980536
76873,USA,0.0399468665485084
76874,USA,0.0399429775236845
76875,USA,0.039942264622211454
76876,USA,0.03994020674479008
76877,USA,0.03993962941813469
76878,USA,0.03993934388673305
76879,USA,0.03993853403925896
76880,USA,0.039938409714937215
76881,USA,0.03993807529354095
76882,USA,0.03993532497896254
76883,USA,0.039935083390712736
76884,USA,0.03993072607758641
76885,USA,0.039927997606531714
76886,USA,0.03992438052868843
76887,USA,0.03992263224101066
76888,USA,0.039920093970463616
76889,USA,0.0399175689510107
76890,USA,0.03991417534816265
76891,USA,0.0399138200619407
